Mod Key,Group,Generation Type,Required Level,Stats,Spawn Weights
EnchantmentElementalWeaknessCurseEffect2,,enchantment,75,elemental_weakness_curse_effect_+% (15 to 15),helmet:100
EnchantmentElementalWeaknessDuration1,,enchantment,66,elemental_weakness_duration_+% (30 to 30),helmet:100
EnchantmentElementalWeaknessDuration2,,enchantment,75,elemental_weakness_duration_+% (45 to 45),helmet:100
EnchantmentEnduringCryCooldownSpeed1,,enchantment,66,enduring_cry_cooldown_speed_+% (20 to 20),helmet:100
EnchantmentEnduringCryCooldownSpeed2,,enchantment,75,enduring_cry_cooldown_speed_+% (30 to 30),helmet:100
EnchantmentEnduringCryLifeRegeneration1,,enchantment,66,enduring_cry_cooldown_speed_+% (24 to 24),
EnchantmentEnduringCryLifeRegeneration2,,enchantment,75,enduring_cry_cooldown_speed_+% (36 to 36),
EnchantmentEnduringCryAdditionalCharge1,,enchantment,75,enduring_cry_grants_x_additional_endurance_charges (1 to 1),helmet:100
EnchantmentEnergyBladeLocalAttackSpeed1__,,enchantment,66,storm_blade_has_local_attack_speed_+% (10 to 10),helmet:100
EnchantmentEnergyBladeLocalAttackSpeed2_,,enchantment,75,storm_blade_has_local_attack_speed_+% (15 to 15),helmet:100
EnchantmentEnergyBladeLocalLightningPenetration1,,enchantment,66,storm_blade_has_local_lightning_penetration_% (8 to 8),helmet:100
EnchantmentEnergyBladeLocalLightningPenetration2,,enchantment,75,storm_blade_has_local_lightning_penetration_% (12 to 12),helmet:100
EnchantmentEnfeebleCurseEffect1,,enchantment,66,enfeeble_curse_effect_+% (10 to 10),helmet:100
EnchantmentEnfeebleCurseEffect2,,enchantment,75,enfeeble_curse_effect_+% (15 to 15),helmet:100
EnchantmentEnfeebleDuration1,,enchantment,66,enfeeble_duration_+% (30 to 30),helmet:100
EnchantmentEnfeebleDuration2,,enchantment,75,enfeeble_duration_+% (45 to 45),helmet:100
EnchantmentEtherealKnivesProjectileSpeed1,,enchantment,66,ethereal_knives_projectile_speed_+% (20 to 20),helmet:100
EnchantmentEtherealKnivesProjectileSpeed2_,,enchantment,75,ethereal_knives_projectile_speed_+% (30 to 30),helmet:75
EnchantmentEtherealKnivesNova1,,enchantment,75,ethereal_knives_projectiles_nova (1 to 1),helmet:75
EnchantmentEtherealKnivesNumberOfTargetsToPierce1,,enchantment,75,ethereal_knives_projectile_base_number_of_targets_to_pierce (1 to 1),
EnchantmentExplosiveArrowRadius1,,enchantment,66,explosive_arrow_radius_+% (16 to 16),helmet:75
EnchantmentExplosiveArrowRadius2,,enchantment,75,explosive_arrow_radius_+% (24 to 24),helmet:75
EnchantmentExplosiveArrowAttackSpeed1,,enchantment,66,explosive_arrow_attack_speed_+% (10 to 10),helmet:75
EnchantmentExplosiveArrowAttackSpeed2,,enchantment,75,explosive_arrow_attack_speed_+% (15 to 15),helmet:75
EnchantmentExplosiveConcoctionRadius1,,enchantment,66,explosive_concoction_skill_area_of_effect_+% (16 to 16),helmet:100
EnchantmentExplosiveConcoctionRadius2,,enchantment,75,explosive_concoction_skill_area_of_effect_+% (24 to 24),helmet:100
EnchantmentExplosiveConcoctionCharges1_,,enchantment,66,explosive_concoction_flask_charges_consumed_+% (-8 to -8),helmet:100
EnchantmentExplosiveConcoctionCharges2,,enchantment,75,explosive_concoction_flask_charges_consumed_+% (-12 to -12),helmet:100
EnchantmentExsanguinateDuration1_,,enchantment,66,exsanguinate_duration_+% (20 to 20),helmet:100
EnchantmentExsanguinateDuration2_,,enchantment,75,exsanguinate_duration_+% (30 to 30),helmet:100
EnchantmentExsanguinateChainChance1,,enchantment,75,exsanguinate_additional_chain_chance_% (25 to 25),helmet:100
EnchantmentEyeOfWinterProjectileSpeed1,,enchantment,66,eye_of_winter_projectile_speed_+% (20 to 20),helmet:100
EnchantmentEyeOfWinterProjectileSpeed2,,enchantment,75,eye_of_winter_projectile_speed_+% (30 to 30),helmet:100
EnchantmentEyeOfWinterShardFrequency1__,,enchantment,66,eye_of_winter_spiral_fire_frequency_+% (8 to 8),helmet:100
EnchantmentEyeOfWinterShardFrequency2___,,enchantment,75,eye_of_winter_spiral_fire_frequency_+% (12 to 12),helmet:100
EnchantmentFireballCastSpeed1,,enchantment,66,fireball_cast_speed_+% (8 to 8),helmet:100
EnchantmentFireballCastSpeed2,,enchantment,75,fireball_cast_speed_+% (12 to 12),helmet:100
EnchantmentFireballIgniteChance1,,enchantment,66,fireball_ignite_chance_% (20 to 20),helmet:100
EnchantmentFireballIgniteChance2,,enchantment,75,fireball_ignite_chance_% (30 to 30),helmet:100
EnchantmentFireBeamCastSpeed1,,enchantment,66,fire_beam_cast_speed_+% (8 to 8),helmet:100
EnchantmentFireBeamCastSpeed2,,enchantment,75,fire_beam_cast_speed_+% (12 to 12),helmet:100
EnchantmentFireBeamLength1,,enchantment,66,fire_beam_length_+% (10 to 10),helmet:100
EnchantmentFireBeamLength2,,enchantment,75,fire_beam_length_+% (15 to 15),helmet:100
EnchantmentFireNovaMineCastSpeed1,,enchantment,66,mortar_barrage_mine_throwing_speed_halved_+% (20 to 20),
EnchantmentFireNovaMineCastSpeed2,,enchantment,75,mortar_barrage_mine_throwing_speed_halved_+% (30 to 30),
EnchantmentFireNovaMineNumOfAdditionalRepeats1,,enchantment,66,mortar_barrage_mine_num_projectiles (1 to 1),
EnchantmentFireNovaMineNumOfAdditionalRepeats2,,enchantment,75,mortar_barrage_mine_num_projectiles (2 to 2),
EnchantmentFirestormDuration1,,enchantment,66,firestorm_duration_+% (20 to 20),helmet:100
EnchantmentFirestormDuration2,,enchantment,75,firestorm_duration_+% (30 to 30),helmet:100
EnchantmentFirestormExplosionAreaOfEffect1,,enchantment,66,firestorm_explosion_area_of_effect_+% (16 to 16),helmet:100
EnchantmentFirestormExplosionAreaOfEffect2,,enchantment,75,firestorm_explosion_area_of_effect_+% (24 to 24),helmet:100
EnchantmentFireTrapBurningDamage1,,enchantment,66,fire_trap_burning_damage_+% (40 to 40),helmet:100
EnchantmentFireTrapBurningDamage2,,enchantment,75,fire_trap_burning_damage_+% (60 to 60),helmet:100
EnchantmentFireTrapCooldownSpeed1,,enchantment,66,fire_trap_damage_+% (20 to 20),
EnchantmentFireTrapCooldownSpeed2,,enchantment,75,fire_trap_damage_+% (30 to 30),
EnchantmentFireTrapBurningGroundDuration1,,enchantment,66,fire_trap_burning_ground_duration_+% (30 to 30),helmet:100
EnchantmentFireTrapBurningGroundDuration2,,enchantment,75,fire_trap_burning_ground_duration_+% (45 to 45),helmet:100
EnchantmentFlameblastCriticalStrikeChance1,,enchantment,66,flameblast_critical_strike_chance_+% (60 to 60),helmet:100
EnchantmentFlameblastCriticalStrikeChance2,,enchantment,75,flameblast_critical_strike_chance_+% (90 to 90),helmet:100
EnchantmentFlameblastRadius1,,enchantment,66,flameblast_radius_+% (16 to 16),helmet:100
EnchantmentFlameblastRadius2_,,enchantment,75,flameblast_radius_+% (24 to 24),helmet:100
EnchantmentFlameDashCooldownSpeed1,,enchantment,66,flame_dash_cooldown_speed_+% (20 to 20),helmet:100
EnchantmentFlameDashCooldownSpeed2,,enchantment,75,flame_dash_cooldown_speed_+% (30 to 30),helmet:100
EnchantmentFlameGolemElementalResistances1,,enchantment,66,flame_golem_elemental_resistances_% (24 to 24),helmet:100
EnchantmentFlameGolemElementalResistances2,,enchantment,75,flame_golem_elemental_resistances_% (36 to 36),helmet:100
EnchantmentFlameGolemGrantedBuffEffect1_,,enchantment,66,base_fire_golem_granted_buff_effect_+% (100 to 100),helmet:100
EnchantmentFlameGolemGrantedBuffEffect2,,enchantment,75,base_fire_golem_granted_buff_effect_+% (150 to 150),helmet:100
EnchantmentFlameSurgeCriticalStrikeChance1,,enchantment,66,flame_surge_critical_strike_chance_+% (60 to 60),helmet:100
EnchantmentFlameSurgeCriticalStrikeChance2_,,enchantment,75,flame_surge_critical_strike_chance_+% (90 to 90),helmet:100
EnchantmentFlameSurgeVsBurningEnemies1,,enchantment,66,flame_surge_damage_+%_vs_burning_enemies (40 to 40),helmet:100
EnchantmentFlameSurgeVsBurningEnemies2_,,enchantment,75,flame_surge_damage_+%_vs_burning_enemies (60 to 60),helmet:100
EnchantmentFlamethrowerTrapCastSpeed1,,enchantment,66,flamethrower_tower_trap_throwing_speed_+% (8 to 8),
EnchantmentFlamethrowerTrapCastSpeed2,,enchantment,75,flamethrower_tower_trap_throwing_speed_+% (12 to 12),
EnchantmentFlamethrowerTrapCooldownSpeed1,,enchantment,66,flamethrower_tower_trap_cooldown_speed_+% (10 to 10),helmet:80
EnchantmentFlamethrowerTrapCooldownSpeed2,,enchantment,75,flamethrower_tower_trap_cooldown_speed_+% (15 to 15),helmet:80
EnchantmentFlamethrowerTrapDuration1,,enchantment,66,flamethrower_tower_trap_duration_+% (20 to 20),helmet:80
EnchantmentFlamethrowerTrapDuration2,,enchantment,75,flamethrower_tower_trap_duration_+% (30 to 30),helmet:80
EnchantmentFlamethrowerAdditionalFlamethrowers1,,enchantment,66,flamethrower_tower_trap_number_of_additional_flamethrowers (1 to 1),helmet:60
EnchantmentFlamethrowerAdditionalFlamethrowers2,,enchantment,75,flamethrower_tower_trap_number_of_additional_flamethrowers (2 to 2),helmet:60
EnchantmentFlameTotemNumOfAdditionalProjectiles1,,enchantment,66,flame_totem_num_of_additional_projectiles (1 to 1),helmet:75
EnchantmentFlameTotemNumOfAdditionalProjectiles2,,enchantment,75,flame_totem_num_of_additional_projectiles (2 to 2),helmet:75
EnchantmentFlameTotemProjectileSpeed1,,enchantment,66,flame_totem_projectile_speed_+% (20 to 20),helmet:75
EnchantmentFlameTotemProjectileSpeed2,,enchantment,75,flame_totem_projectile_speed_+% (30 to 30),helmet:75
EnchantmentFlameTotemConsecratedGroundEnemyDamageTaken1,,enchantment,66,flame_totem_consecrated_ground_enemy_damage_taken_+% (6 to 6),helmet:75
EnchantmentFlameTotemConsecratedGroundEnemyDamageTaken2,,enchantment,75,flame_totem_consecrated_ground_enemy_damage_taken_+% (9 to 9),helmet:75
EnchantmentFlameWallAddedFireDamage1_,,enchantment,66,flame_wall_minimum_added_fire_damage (19 to 19) | flame_wall_maximum_added_fire_damage (28 to 28),helmet:100
EnchantmentFlameWallAddedFireDamage2,,enchantment,75,flame_wall_minimum_added_fire_damage (31 to 31) | flame_wall_maximum_added_fire_damage (47 to 47),helmet:100
EnchantmentFlameWallNumberAllowed1_,,enchantment,75,number_of_allowed_firewalls (1 to 1),helmet:100
EnchantmentFlammabilityCurseEffect1,,enchantment,66,flammability_curse_effect_+% (10 to 10),helmet:100
EnchantmentFlammabilityCurseEffect2,,enchantment,75,flammability_curse_effect_+% (15 to 15),helmet:100
EnchantmentFlammabilityDuration1,,enchantment,66,flammability_duration_+% (30 to 30),helmet:100
EnchantmentFlammabilityDuration2,,enchantment,75,flammability_duration_+% (45 to 45),helmet:100
EnchantmentFleshOfferingDuration1,,enchantment,66,flesh_offering_duration_+% (30 to 30),helmet:100
EnchantmentFleshOfferingDuration2,,enchantment,75,flesh_offering_duration_+% (45 to 45),helmet:100
EnchantmentFleshOfferingAttackSpeed1__,,enchantment,66,flesh_offering_attack_speed_+% (14 to 14),helmet:100
EnchantmentFleshOfferingAttackSpeed2_,,enchantment,75,flesh_offering_attack_speed_+% (21 to 21),helmet:100
EnchantmentFrostBoltCastSpeed1_,,enchantment,66,frost_bolt_cast_speed_+% (10 to 10),helmet:100
EnchantmentFrostBoltCastSpeed2_,,enchantment,75,frost_bolt_cast_speed_+% (15 to 15),helmet:100
EnchantmentFrostBoltFreezeChance1,,enchantment,66,frost_bolt_freeze_chance_% (10 to 10),helmet:100
EnchantmentFrostBoltFreezeChance2,,enchantment,75,frost_bolt_freeze_chance_% (15 to 15),helmet:100
EnchantmentSpiritOfferingDuration1,,enchantment,66,spirit_offering_duration_+% (30 to 30),helmet:100
EnchantmentSpiritOfferingDuration2,,enchantment,75,spirit_offering_duration_+% (45 to 45),helmet:100
EnchantmentSpiritOfferingPhysicalAddedAsChaos1_,,enchantment,66,spirit_offering_critical_strike_multiplier_+ (8 to 8),helmet:100
EnchantmentSpiritOfferingPhysicalAddedAsChaos2_,,enchantment,75,spirit_offering_critical_strike_multiplier_+ (12 to 12),helmet:100
EnchantmentFlameLinkDuration1,,enchantment,66,flame_link_duration_+% (20 to 20),helmet:100
EnchantmentFlameLinkDuration2,,enchantment,75,flame_link_duration_+% (30 to 30),helmet:100
EnchantmentFlickerStrikeCooldownSpeed1_,,enchantment,66,flicker_strike_cooldown_speed_+% (20 to 20),helmet:100
EnchantmentFlickerStrikeCooldownSpeed2,,enchantment,75,flicker_strike_cooldown_speed_+% (30 to 30),helmet:100
EnchantmentFlickerStrikeDamagePerFrenzyCharge1,,enchantment,66,flicker_strike_damage_+%_per_frenzy_charge (6 to 6),helmet:100
EnchantmentFlickerStrikeDamagePerFrenzyCharge2,,enchantment,75,flicker_strike_damage_+%_per_frenzy_charge (9 to 9),helmet:100
EnchantmentForbiddenRiteProjectileSpeed1,,enchantment,66,forbidden_rite_projectile_speed_+% (20 to 20),helmet:100
EnchantmentForbiddenRiteProjectileSpeed2,,enchantment,75,forbidden_rite_projectile_speed_+% (30 to 30),helmet:100
EnchantmentForbiddenRiteAdditionalProjectile_,,enchantment,75,forbidden_rite_number_of_additional_projectiles (1 to 1),helmet:100
EnchantmentFreezeMineRadius1,,enchantment,66,cold_projectile_mine_throwing_speed_+% (8 to 8),
EnchantmentFreezeMineRadius2_,,enchantment,75,cold_projectile_mine_throwing_speed_+% (12 to 12),
EnchantmentFreezeMineColdPenetration1,,enchantment,66,cold_projectile_mine_throwing_speed_negated_+% (-8 to -8),
EnchantmentFreezeMineColdPenetration2,,enchantment,75,cold_projectile_mine_throwing_speed_negated_+% (-12 to -12),
EnchantmentFreezingPulseCastSpeed1,,enchantment,66,freezing_pulse_cast_speed_+% (8 to 8),helmet:100
EnchantmentFreezingPulseCastSpeed2,,enchantment,75,freezing_pulse_cast_speed_+% (12 to 12),helmet:100
EnchantmentFreezingPulseProjectileSpeed1,,enchantment,66,freezing_pulse_projectile_speed_+% (20 to 20),helmet:100
EnchantmentFreezingPulseProjectileSpeed2,,enchantment,75,freezing_pulse_projectile_speed_+% (30 to 30),helmet:100
EnchantmentFrenzyPercentChanceToGainAdditionalFrenzyCharge1,,enchantment,66,frenzy_%_chance_to_gain_additional_frenzy_charge (20 to 20),helmet:100
EnchantmentFrenzyPercentChanceToGainAdditionalFrenzyCharge2,,enchantment,75,frenzy_%_chance_to_gain_additional_frenzy_charge (30 to 30),helmet:100
EnchantmentFrenzyDamagePerFrenzyCharge1,,enchantment,66,frenzy_damage_+%_per_frenzy_charge (6 to 6),helmet:100
EnchantmentFrenzyDamagePerFrenzyCharge2,,enchantment,75,frenzy_damage_+%_per_frenzy_charge (9 to 9),helmet:100
EnchantmentFrostbiteCurseEffect1,,enchantment,66,frostbite_curse_effect_+% (10 to 10),helmet:100
EnchantmentFrostbiteCurseEffect2_,,enchantment,75,frostbite_curse_effect_+% (15 to 15),helmet:100
EnchantmentFrostbiteDuration1,,enchantment,66,frostbite_duration_+% (30 to 30),helmet:100
EnchantmentFrostbiteDuration2,,enchantment,75,frostbite_duration_+% (45 to 45),helmet:100
EnchantmentFrostBombCooldownSpeed1,,enchantment,66,frost_bomb_cooldown_speed_+% (20 to 20),helmet:75
EnchantmentFrostBombCooldownSpeed2,,enchantment,75,frost_bomb_cooldown_speed_+% (30 to 30),helmet:75
EnchantmentFrostBombRadius1,,enchantment,66,frost_bomb_radius_+% (16 to 16),helmet:75
EnchantmentFrostBombRadius2,,enchantment,75,frost_bomb_radius_+% (24 to 24),helmet:75
EnchantmentFrostBombIncreasedDuration1,,enchantment,66,frost_bomb_buff_duration_+% (20 to 20),helmet:75
EnchantmentFrostBombIncreasedDuration2,,enchantment,75,frost_bomb_buff_duration_+% (30 to 30),helmet:75
EnchantmentFrostShieldBaseAddedCooldownCount1,,enchantment,75,frost_globe_added_cooldown_count (1 to 1),helmet:100
EnchantmentFrostShieldHealthPerStage1,,enchantment,66,frost_globe_health_per_stage (125 to 125),helmet:100
EnchantmentFrostShieldHealthPerStage2,,enchantment,75,frost_globe_health_per_stage (180 to 180),helmet:100
EnchantmentFrostWallCooldownSpeed1,,enchantment,66,frost_wall_cooldown_speed_+% (20 to 20),helmet:100
EnchantmentFrostWallCooldownSpeed2,,enchantment,75,frost_wall_cooldown_speed_+% (30 to 30),helmet:100
EnchantmentFrostWallDuration1,,enchantment,66,frost_wall_duration_+% (24 to 24),helmet:100
EnchantmentFrostWallDuration2,,enchantment,75,frost_wall_duration_+% (36 to 36),helmet:100
EnchantmentGeneralsCryCooldownSpeed1,,enchantment,66,generals_cry_cooldown_speed_+% (20 to 20),helmet:100
EnchantmentGeneralsCryCooldownSpeed2_,,enchantment,75,generals_cry_cooldown_speed_+% (30 to 30),helmet:100
EnchantmentGeneralsCryAdditionalWarrior1,,enchantment,75,generals_cry_maximum_warriors_+ (1 to 1),helmet:100
EnchantmentGlacialCascadePhysicalDamagePercentToConvertToCold1,,enchantment,66,glacial_cascade_physical_damage_%_to_convert_to_cold (30 to 30),
EnchantmentGlacialCascadePhysicalDamagePercentToConvertToCold2,,enchantment,75,glacial_cascade_physical_damage_%_to_convert_to_cold (40 to 40),
EnchantmentGlacialCascadeRadius1,,enchantment,66,glacial_cascade_radius_+% (16 to 16),helmet:100
EnchantmentGlacialCascadeRadius2_,,enchantment,75,glacial_cascade_radius_+% (24 to 24),helmet:100
EnchantmentGlacialCascadePhysicalDamageToAddAsCold1___,,enchantment,66,glacial_cascade_physical_damage_%_to_add_as_cold (6 to 6),helmet:100
EnchantmentGlacialCascadePhysicalDamageToAddAsCold2,,enchantment,75,glacial_cascade_physical_damage_%_to_add_as_cold (10 to 10),helmet:100
EnchantmentGlacialHammerFreezeChance1,,enchantment,66,glacial_hammer_freeze_chance_% (20 to 20),helmet:100
EnchantmentGlacialHammerFreezeChance2,,enchantment,75,glacial_hammer_freeze_chance_% (30 to 30),helmet:100
EnchantmentGlacialHammerPhysicalDamagePercentToAddAsColdDamage1,,enchantment,66,glacial_hammer_physical_damage_%_to_add_as_cold_damage (10 to 10),helmet:100
EnchantmentGlacialHammerPhysicalDamagePercentToAddAsColdDamage2,,enchantment,75,glacial_hammer_physical_damage_%_to_add_as_cold_damage (15 to 15),helmet:100
EnchantmentGraceManaReservation1,,enchantment,66,grace_mana_reservation_efficiency_-2%_per_1 (-10 to -10),
EnchantmentGraceManaReservation2,,enchantment,75,grace_mana_reservation_efficiency_-2%_per_1 (-15 to -15),
EnchantmentGraceManaReservationEfficiency1_,,enchantment,66,grace_mana_reservation_efficiency_+% (20 to 20),helmet:100
EnchantmentGraceManaReservationEfficiency2,,enchantment,75,grace_mana_reservation_efficiency_+% (30 to 30),helmet:100
EnchantmentGroundSlamRadius1,,enchantment,66,ground_slam_radius_+% (16 to 16),helmet:100
EnchantmentGroundSlamRadius2,,enchantment,75,ground_slam_radius_+% (24 to 24),helmet:100
EnchantmentGroundSlamAngle1,,enchantment,66,ground_slam_angle_+% (16 to 16),helmet:100
EnchantmentGroundSlamAngle2,,enchantment,75,ground_slam_angle_+% (24 to 24),helmet:100
EnchantmentHasteManaReservation1,,enchantment,66,haste_mana_reservation_efficiency_-2%_per_1 (-10 to -10),
EnchantmentHasteManaReservation2,,enchantment,75,haste_mana_reservation_efficiency_-2%_per_1 (-15 to -15),
EnchantmentHasteManaReservationEfficiency1_,,enchantment,66,haste_mana_reservation_efficiency_+% (20 to 20),helmet:100
EnchantmentHasteManaReservationEfficiency2_,,enchantment,75,haste_mana_reservation_efficiency_+% (30 to 30),helmet:100
